"","WordForm","LemmaCase","Frequency"
"2740","ugovor","ugovor_acc_Sg",44
"2741","ugovorom","ugovor_ins_Sg",24
"2742","ugovoru","ugovor_loc_Sg",15
"2743","ugovori","ugovor_nom_Pl",10
"2744","ugovora","ugovor_gen_Pl",50
"2745","ugovorima","ugovor_dat_Pl",1
"2746","ugovore","ugovor_acc_Pl",18
"2747","ugovorima","ugovor_ins_Pl",6
"2748","ugovorima","ugovor_loc_Pl",1
"2749","uho","uho_nom_Sg",23
"2750","uha","uho_gen_Sg",39
"2751","uhu","uho_dat_Sg",11
"2752","uho","uho_acc_Sg",58
"2753","uhom","uho_ins_Sg",13
"2754","uhu","uho_loc_Sg",17
"2755","uši","uho_nom_Pl",27
"2756","ušiju","uho_gen_Pl",8
"2757","ušima","uho_dat_Pl",1
"2758","uši","uho_acc_Pl",50
"2759","ušima","uho_ins_Pl",7
"2760","ušima","uho_loc_Pl",16
"2761","ulica","ulica_nom_Sg",432
"2762","ulice","ulica_gen_Sg",167
"2763","ulici","ulica_dat_Sg",11
"2764","ulicu","ulica_acc_Sg",105
"2765","ulicom","ulica_ins_Sg",186
"2766","ulici","ulica_loc_Sg",290
"2767","ulice","ulica_nom_Pl",149
"2768","ulica","ulica_gen_Pl",151
"2769","ulicama","ulica_dat_Pl",9
"2770","ulice","ulica_acc_Pl",109
"2771","ulicama","ulica_ins_Pl",128
"2772","ulicama","ulica_loc_Pl",95
"2773","uloga","uloga_nom_Sg",58
"2774","uloge","uloga_gen_Sg",19
"2775","ulozi","uloga_dat_Sg",4
"2776","ulogu","uloga_acc_Sg",118
"2777","ulogom","uloga_ins_Sg",5
"2778","ulozi","uloga_loc_Sg",27
"2779","uloge","uloga_nom_Pl",3
"2780","uloga","uloga_gen_Pl",8
"2781","ulogama","uloga_dat_Pl",1
"2782","uloge","uloga_acc_Pl",16
"2783","ulogama","uloga_ins_Pl",1
"2784","ulogama","uloga_loc_Pl",7
"2785","uputstvo","uputstvo_nom_Sg",14
"2786","uputstva","uputstvo_gen_Sg",6
"2787","uputstvu","uputstvo_dat_Sg",1
"2788","uputstvo","uputstvo_acc_Sg",14
"2789","uputstvom","uputstvo_ins_Sg",1
"2790","uputstvu","uputstvo_loc_Sg",10
"2791","uputstva","uputstvo_nom_Pl",6
"2792","uputstava","uputstvo_gen_Pl",7
"2793","uputstvima","uputstvo_dat_Pl",3
"2794","uputstva","uputstvo_acc_Pl",19
"2795","uputstvima","uputstvo_ins_Pl",2
"2796","uputstvima","uputstvo_loc_Pl",9
"2797","usna","usna_nom_Sg",40
"2798","usne","usna_gen_Sg",55
"2799","usni","usna_dat_Sg",8
"2800","usnu","usna_acc_Sg",18
"2801","usnom","usna_ins_Sg",39
"2802","usni","usna_loc_Sg",52
"2803","usne","usna_nom_Pl",149
"2804","usana","usna_gen_Pl",126
"2805","usnama","usna_dat_Pl",5
"2806","usne","usna_acc_Pl",164
"2807","usnama","usna_ins_Pl",71
"2808","usnama","usna_loc_Pl",84
"2809","uspeh","uspeh_nom_Sg",68
"2810","uspeha","uspeh_gen_Sg",47
"2811","uspehu","uspeh_dat_Sg",12
"2812","uspeh","uspeh_acc_Sg",71
"2813","uspehom","uspeh_ins_Sg",30
"2814","uspehu","uspeh_loc_Sg",13
"2815","uspesi","uspeh_nom_Pl",20
"2816","uspeha","uspeh_gen_Pl",25
"2817","uspesima","uspeh_dat_Pl",4
"2818","uspehe","uspeh_acc_Pl",63
"2819","uspesima","uspeh_ins_Pl",11
"2820","uspesima","uspeh_loc_Pl",10
"2821","ustanova","ustanova_nom_Sg",17
"2822","ustanove","ustanova_gen_Sg",11
"2823","ustanovi","ustanova_dat_Sg",5
"2824","ustanovu","ustanova_acc_Sg",3
"2825","ustanovom","ustanova_ins_Sg",1
"2826","ustanovi","ustanova_loc_Sg",2
"2827","ustanove","ustanova_nom_Pl",85
"2828","ustanova","ustanova_gen_Pl",78
"2829","ustanovama","ustanova_dat_Pl",24
"2830","ustanove","ustanova_acc_Pl",24
"2831","ustanovama","ustanova_ins_Pl",6
"2832","ustanovama","ustanova_loc_Pl",36
"2833","val","val_nom_Sg",112
"2834","vala","val_gen_Sg",43
"2835","valu","val_dat_Sg",14
"2836","val","val_acc_Sg",35
"2837","valom","val_ins_Sg",35
"2838","valu","val_loc_Sg",42
"2839","vali","val_nom_Pl",125
"2840","valova","val_gen_Pl",34
"2841","valima","val_dat_Pl",2
"2842","vale","val_acc_Pl",63
"2843","valovima","val_ins_Pl",13
"2844","valovima","val_loc_Pl",12
"2845","veće","veće_nom_Sg",46
"2846","veća","veće_gen_Sg",127
"2847","veću","veće_dat_Sg",5
"2848","veće","veće_acc_Sg",27
"2849","većem","veće_ins_Sg",4
"2850","veću","veće_loc_Sg",5
"2851","veća","veće_nom_Pl",9
"2852","veća","veće_gen_Pl",7
"2853","većima","veće_dat_Pl",1
"2854","veća","veće_acc_Pl",12
"2855","većima","veće_ins_Pl",1
"2856","većima","veće_loc_Pl",4
"2857","vek","vek_nom_Sg",41
"2858","veka","vek_gen_Sg",193
"2859","vijeku","vek_dat_Sg",6
"2860","vek","vek_acc_Sg",49
"2861","vekom","vek_ins_Sg",12
"2862","veku","vek_loc_Sg",40
"2863","vekovi","vek_nom_Pl",37
"2864","vekova","vek_gen_Pl",73
"2865","vekovima","vek_dat_Pl",1
"2866","vekove","vek_acc_Pl",37
"2867","vekovima","vek_ins_Pl",37
"2868","vekovima","vek_loc_Pl",2
"2869","vest","vest_nom_Sg",40
"2870","vesti","vest_gen_Sg",4
"2871","vjesti","vest_dat_Sg",1
"2872","vest","vest_acc_Sg",42
"2873","vešću","vest_ins_Sg",2
"2874","vesti","vest_loc_Sg",9
"2875","vesti","vest_nom_Pl",509
"2876","vesti","vest_gen_Pl",25
"2877","vestima","vest_dat_Pl",3
"2878","vesti","vest_acc_Pl",36
"2879","vijestima","vest_ins_Pl",3
"2880","vestima","vest_loc_Pl",11
"2881","vetar","vetar_nom_Sg",1010
"2882","vetra","vetar_gen_Sg",265
"2883","vetru","vetar_dat_Sg",60
"2884","vetar","vetar_acc_Sg",102
"2885","vetrom","vetar_ins_Sg",160
"2886","vetru","vetar_loc_Sg",170
"2887","vetrovi","vetar_nom_Pl",263
"2888","vetrova","vetar_gen_Pl",77
"2889","vetrovima","vetar_dat_Pl",14
"2890","vetrove","vetar_acc_Pl",45
"2891","vetrovima","vetar_ins_Pl",34
"2892","vetrovima","vetar_loc_Pl",6
"2893","veza","veza_nom_Sg",32
"2894","veze","veza_gen_Sg",37
"2895","vezi","veza_dat_Sg",5
"2896","vezu","veza_acc_Sg",59
"2897","vezom","veza_ins_Sg",2
"2898","vezi","veza_loc_Sg",225
"2899","veze","veza_nom_Pl",35
"2900","veza","veza_gen_Pl",37
"2901","vezama","veza_dat_Pl",1
"2902","veze","veza_acc_Pl",49
"2903","vezama","veza_ins_Pl",2
"2904","vezama","veza_loc_Pl",8
"2905","vidik","vidik_nom_Sg",89
"2906","vidika","vidik_gen_Sg",47
"2907","vidiku","vidik_dat_Sg",5
"2908","vidik","vidik_acc_Sg",72
"2909","vidikom","vidik_ins_Sg",32
"2910","vidiku","vidik_loc_Sg",28
"2911","vidici","vidik_nom_Pl",55
"2912","vidika","vidik_gen_Pl",38
"2913","vidicima","vidik_dat_Pl",3
"2914","vidike","vidik_acc_Pl",43
"2915","vidicima","vidik_ins_Pl",10
"2916","vidicima","vidik_loc_Pl",8
"2917","vihor","vihor_nom_Sg",79
"2918","vihora","vihor_gen_Sg",18
"2919","vihoru","vihor_dat_Sg",6
"2920","vihor","vihor_acc_Sg",10
"2921","vihorom","vihor_ins_Sg",5
"2922","vihoru","vihor_loc_Sg",13
"2923","vihori","vihor_nom_Pl",26
"2924","vihora","vihor_gen_Pl",5
"2925","vihorima","vihor_dat_Pl",1
"2926","vihore","vihor_acc_Pl",13
"2927","vihorima","vihor_ins_Pl",3
"2928","vihorima","vihor_loc_Pl",4
"2929","vinograd","vinograd_nom_Sg",29
"2930","vinograda","vinograd_gen_Sg",23
"2931","vinogradu","vinograd_dat_Sg",2
"2932","vinograd","vinograd_acc_Sg",8
"2933","vinogradom","vinograd_ins_Sg",4
"2934","vinogradu","vinograd_loc_Sg",17
"2935","vinogradi","vinograd_nom_Pl",41
"2936","vinograda","vinograd_gen_Pl",39
"2937","vinogradima","vinograd_dat_Pl",1
"2938","vinograde","vinograd_acc_Pl",24
"2939","vinogradima","vinograd_ins_Pl",4
"2940","vinogradima","vinograd_loc_Pl",10
"2941","visina","visina_nom_Sg",24
"2942","visine","visina_gen_Sg",63
"2943","visini","visina_dat_Sg",2
"2944","visinu","visina_acc_Sg",54
"2945","visinom","visina_ins_Sg",10
"2946","visini","visina_loc_Sg",61
"2947","visine","visina_nom_Pl",24
"2948","visina","visina_gen_Pl",72
"2949","visinama","visina_dat_Pl",8
"2950","visine","visina_acc_Pl",68
"2951","visinama","visina_ins_Pl",7
"2952","visinama","visina_loc_Pl",15
"2953","vlast","vlast_nom_Sg",50
"2954","vlasti","vlast_gen_Sg",140
"2955","vlasti","vlast_dat_Sg",12
"2956","vlast","vlast_acc_Sg",54
"2957","vlašću","vlast_ins_Sg",13
"2958","vlasti","vlast_loc_Sg",21
"2959","vlasti","vlast_nom_Pl",55
"2960","vlasti","vlast_gen_Pl",53
"2961","vlastima","vlast_dat_Pl",14
"2962","vlasti","vlast_acc_Pl",7
"2963","vlastima","vlast_ins_Pl",11
"2964","vlastima","vlast_loc_Pl",1
"2965","voda","voda_nom_Sg",427
"2966","vode","voda_gen_Sg",433
"2967","vodi","voda_dat_Sg",31
"2968","vodu","voda_acc_Sg",263
"2969","vodom","voda_ins_Sg",160
"2970","vodi","voda_loc_Sg",292
"2971","vode","voda_nom_Pl",214
"2972","voda","voda_gen_Pl",155
"2973","vodama","voda_dat_Pl",6
"2974","vode","voda_acc_Pl",101
"2975","vodama","voda_ins_Pl",52
"2976","vodama","voda_loc_Pl",38
"2977","voz","voz_nom_Sg",112
"2978","voza","voz_gen_Sg",53
"2979","vozu","voz_dat_Sg",1
"2980","voz","voz_acc_Sg",40
"2981","vozom","voz_ins_Sg",36
"2982","vozu","voz_loc_Sg",28
"2983","vozovi","voz_nom_Pl",73
"2984","vozova","voz_gen_Pl",19
"2985","vozovima","voz_dat_Pl",2
"2986","vozove","voz_acc_Pl",14
"2987","vozovima","voz_ins_Pl",8
"2988","vozovima","voz_loc_Pl",5
"2989","vrat","vrat_nom_Sg",20
"2990","vrata","vrat_gen_Sg",68
"2991","vratu","vrat_dat_Sg",1
"2992","vrat","vrat_acc_Sg",79
"2993","vratom","vrat_ins_Sg",6
"2994","vratu","vrat_loc_Sg",52
"2995","vratovi","vrat_nom_Pl",7
"2996","vratova","vrat_gen_Pl",8
"2997","vratovima","vrat_dat_Pl",1
"2998","vratove","vrat_acc_Pl",6
"2999","vratovima","vrat_ins_Pl",2
"3000","vratovima","vrat_loc_Pl",1
"3001","vrba","vrba_nom_Sg",20
"3002","vrbe","vrba_gen_Sg",16
"3003","vrbi","vrba_dat_Sg",1
"3004","vrbu","vrba_acc_Sg",11
"3005","vrbom","vrba_ins_Sg",5
"3006","vrbi","vrba_loc_Sg",2
"3007","vrbe","vrba_nom_Pl",55
"3008","vrba","vrba_gen_Pl",28
"3009","vrbama","vrba_dat_Pl",2
"3010","vrbe","vrba_acc_Pl",16
"3011","vrbama","vrba_ins_Pl",13
"3012","vrbama","vrba_loc_Pl",3
"3013","vrh","vrh_nom_Sg",32
"3014","vrha","vrh_gen_Sg",73
"3015","vrhu","vrh_dat_Sg",9
"3016","vrh","vrh_acc_Sg",45
"3017","vrhom","vrh_ins_Sg",26
"3018","vrhu","vrh_loc_Sg",85
"3019","vrhovi","vrh_nom_Pl",25
"3020","vrhova","vrh_gen_Pl",29
"3021","vrsima","vrh_dat_Pl",2
"3022","vrhove","vrh_acc_Pl",35
"3023","vrhovima","vrh_ins_Pl",12
"3024","vrhovima","vrh_loc_Pl",14
"3025","vrt","vrt_nom_Sg",59
"3026","vrta","vrt_gen_Sg",35
"3027","vrtu","vrt_dat_Sg",1
"3028","vrt","vrt_acc_Sg",50
"3029","vrtom","vrt_ins_Sg",19
"3030","vrtu","vrt_loc_Sg",72
"3031","vrtovi","vrt_nom_Pl",9
"3032","vrtova","vrt_gen_Pl",13
"3033","vrtovima","vrt_dat_Pl",1
"3034","vrtove","vrt_acc_Pl",13
"3035","vrtovima","vrt_ins_Pl",5
"3036","vrtovima","vrt_loc_Pl",9
"3037","njiva","njiva_nom_Sg",46
"3038","njive","njiva_gen_Sg",33
"3039","njivi","njiva_dat_Sg",4
"3040","njivu","njiva_acc_Sg",26
"3041","njivom","njiva_ins_Sg",18
"3042","njivi","njiva_loc_Sg",57
"3043","njive","njiva_nom_Pl",65
"3044","njiva","njiva_gen_Pl",144
"3045","njivama","njiva_dat_Pl",2
"3046","njive","njiva_acc_Pl",105
"3047","njivama","njiva_ins_Pl",11
"3048","njivama","njiva_loc_Pl",40
"3049","zadatak","zadatak_nom_Sg",73
"3050","zadatka","zadatak_gen_Sg",33
"3051","zadatku","zadatak_dat_Sg",3
"3052","zadatak","zadatak_acc_Sg",74
"3053","zadatkom","zadatak_ins_Sg",16
"3054","zadatku","zadatak_loc_Sg",3
"3055","zadaci","zadatak_nom_Pl",40
"3056","zadataka","zadatak_gen_Pl",68
"3057","zadacima","zadatak_dat_Pl",4
"3058","zadatke","zadatak_acc_Pl",71
"3059","zadacima","zadatak_ins_Pl",3
"3060","zadacima","zadatak_loc_Pl",19
"3061","zagrljaj","zagrljaj_nom_Sg",36
"3062","zagrljaja","zagrljaj_gen_Sg",38
"3063","zagrljaju","zagrljaj_dat_Sg",4
"3064","zagrljaj","zagrljaj_acc_Sg",76
"3065","zagrljajem","zagrljaj_ins_Sg",25
"3066","zagrljaju","zagrljaj_loc_Sg",60
"3067","zagrljaji","zagrljaj_nom_Pl",13
"3068","zagrljaja","zagrljaj_gen_Pl",23
"3069","zagrljajima","zagrljaj_dat_Pl",2
"3070","zagrljaje","zagrljaj_acc_Pl",15
"3071","zagrljajima","zagrljaj_ins_Pl",2
"3072","zagrljajima","zagrljaj_loc_Pl",4
"3073","zahtev","zahtev_nom_Sg",23
"3074","zahteva","zahtev_gen_Sg",19
"3075","zahtevu","zahtev_dat_Sg",4
"3076","zahtev","zahtev_acc_Sg",56
"3077","zahtevom","zahtev_ins_Sg",5
"3078","zahtevu","zahtev_loc_Sg",7
"3079","zahtevi","zahtev_nom_Pl",24
"3080","zahteva","zahtev_gen_Pl",30
"3081","zahtevima","zahtev_dat_Pl",10
"3082","zahteve","zahtev_acc_Pl",29
"3083","zahtevima","zahtev_ins_Pl",5
"3084","zahtevima","zahtev_loc_Pl",13
"3085","zakon","zakon_nom_Sg",88
"3086","zakona","zakon_gen_Sg",144
"3087","zakonu","zakon_dat_Sg",4
"3088","zakon","zakon_acc_Sg",40
"3089","zakonom","zakon_ins_Sg",22
"3090","zakonu","zakon_loc_Sg",38
"3091","zakoni","zakon_nom_Pl",20
"3092","zakona","zakon_gen_Pl",26
"3093","zakonima","zakon_dat_Pl",7
"3094","zakone","zakon_acc_Pl",23
"3095","zakonima","zakon_ins_Pl",6
"3096","zakonima","zakon_loc_Pl",13
"3097","zanos","zanos_nom_Sg",73
"3098","zanosa","zanos_gen_Sg",51
"3099","zanosu","zanos_dat_Sg",2
"3100","zanos","zanos_acc_Sg",49
"3101","zanosom","zanos_ins_Sg",22
"3102","zanosu","zanos_loc_Sg",24
"3103","zanosi","zanos_nom_Pl",12
"3104","zanosa","zanos_gen_Pl",13
"3105","zanosima","zanos_dat_Pl",1
"3106","zanose","zanos_acc_Pl",24
"3107","zanosima","zanos_ins_Pl",2
"3108","zanosima","zanos_loc_Pl",4
"3109","zavod","zavod_nom_Sg",31
"3110","zavoda","zavod_gen_Sg",47
"3111","zavodu","zavod_dat_Sg",13
"3112","zavod","zavod_acc_Sg",17
"3113","zavodom","zavod_ins_Sg",2
"3114","zavodu","zavod_loc_Sg",10
"3115","zavodi","zavod_nom_Pl",8
"3116","zavoda","zavod_gen_Pl",9
"3117","zavodima","zavod_dat_Pl",1
"3118","zavode","zavod_acc_Pl",4
"3119","zavodima","zavod_ins_Pl",3
"3120","zavodima","zavod_loc_Pl",10
"3121","zemlja","zemlja_nom_Sg",823
"3122","zemlje","zemlja_gen_Sg",978
"3123","zemlji","zemlja_dat_Sg",211
"3124","zemlju","zemlja_acc_Sg",716
"3125","zemljom","zemlja_ins_Sg",205
"3126","zemlji","zemlja_loc_Sg",494
"3127","zemlje","zemlja_nom_Pl",42
"3128","zemalja","zemlja_gen_Pl",150
"3129","zemljama","zemlja_dat_Pl",17
"3130","zemlje","zemlja_acc_Pl",58
"3131","zemljama","zemlja_ins_Pl",19
"3132","zemljama","zemlja_loc_Pl",60
"3133","zemlja","zemljaT_nom_Sg",42
"3134","zemlje","zemljaT_gen_Sg",152
"3135","zemlji","zemljaT_dat_Sg",11
"3136","zemlju","zemljaT_acc_Sg",63
"3137","zemljom","zemljaT_ins_Sg",6
"3138","zemlji","zemljaT_loc_Sg",122
"3139","zemlje","zemljaT_nom_Pl",94
"3140","zemalja","zemljaT_gen_Pl",199
"3141","zemljama","zemljaT_dat_Pl",30
"3142","zemlje","zemljaT_acc_Pl",52
"3143","zemljama","zemljaT_ins_Pl",30
"3144","zemljama","zemljaT_loc_Pl",46
"3145","zjena","zena_nom_Sg",13
"3146","zene","zena_gen_Sg",17
"3147","zeni","zena_dat_Sg",3
"3148","zjenu","zena_acc_Sg",6
"3149","zenom","zena_ins_Sg",5
"3150","zjeni","zena_loc_Sg",12
"3151","zene","zena_nom_Pl",75
"3152","zjena","zena_gen_Pl",34
"3153","zenama","zena_dat_Pl",2
"3154","zjene","zena_acc_Pl",60
"3155","zjenama","zena_ins_Pl",9
"3156","zjenama","zena_loc_Pl",21
"3157","zenica","zenica_nom_Sg",12
"3158","zjenice","zenica_gen_Sg",4
"3159","zenici","zenica_dat_Sg",2
"3160","zenicu","zenica_acc_Sg",11
"3161","zenicom","zenica_ins_Sg",4
"3162","zenici","zenica_loc_Sg",15
"3163","zenice","zenica_nom_Pl",30
"3164","zenica","zenica_gen_Pl",42
"3165","zenicama","zenica_dat_Pl",1
"3166","zenice","zenica_acc_Pl",32
"3167","zjenicama","zenica_ins_Pl",3
"3168","zenicama","zenica_loc_Pl",11
"3169","zid","zid_nom_Sg",79
"3170","zida","zid_gen_Sg",165
"3171","zidu","zid_dat_Sg",10
"3172","zid","zid_acc_Sg",105
"3173","zidom","zid_ins_Sg",52
"3174","zidu","zid_loc_Sg",125
"3175","zidovi","zid_nom_Pl",84
"3176","zidova","zid_gen_Pl",96
"3177","zidovima","zid_dat_Pl",2
"3178","zidove","zid_acc_Pl",78
"3179","zidovima","zid_ins_Pl",23
"3180","zidovima","zid_loc_Pl",38
"3181","znak","znak_nom_Sg",68
"3182","znaka","znak_gen_Sg",20
"3183","znaku","znak_dat_Sg",2
"3184","znak","znak_acc_Sg",71
"3185","znakom","znak_ins_Sg",9
"3186","znaku","znak_loc_Sg",23
"3187","znaci","znak_nom_Pl",32
"3188","znakova","znak_gen_Pl",11
"3189","znacima","znak_dat_Pl",3
"3190","znake","znak_acc_Pl",18
"3191","znacima","znak_ins_Pl",5
"3192","znacima","znak_loc_Pl",3
"3193","zora","zora_nom_Sg",325
"3194","zore","zora_gen_Sg",327
"3195","zori","zora_dat_Sg",52
"3196","zoru","zora_acc_Sg",261
"3197","zorom","zora_ins_Sg",76
"3198","zori","zora_loc_Sg",57
"3199","zore","zora_nom_Pl",106
"3200","zora","zora_gen_Pl",97
"3201","zorama","zora_dat_Pl",5
"3202","zore","zora_acc_Pl",64
"3203","zorama","zora_ins_Pl",12
"3204","zorama","zora_loc_Pl",8
"3205","zrak","zrak_nom_Sg",130
"3206","zraka","zrak_gen_Sg",74
"3207","zraku","zrak_dat_Sg",3
"3208","zrak","zrak_acc_Sg",56
"3209","zrakom","zrak_ins_Sg",37
"3210","zraku","zrak_loc_Sg",71
"3211","zraci","zrak_nom_Pl",60
"3212","zrakova","zrak_gen_Pl",17
"3213","zracima","zrak_dat_Pl",2
"3214","zrake","zrak_acc_Pl",29
"3215","zracima","zrak_ins_Pl",18
"3216","zracima","zrak_loc_Pl",8
"3217","zvezda","zvezda_nom_Sg",258
"3218","zvezde","zvezda_gen_Sg",70
"3219","zvezdi","zvezda_dat_Sg",19
"3220","zvezdu","zvezda_acc_Sg",66
"3221","zvezdom","zvezda_ins_Sg",67
"3222","zvezdi","zvezda_loc_Sg",16
"3223","zvezde","zvezda_nom_Pl",487
"3224","zvezda","zvezda_gen_Pl",397
"3225","zvezdama","zvezda_dat_Pl",20
"3226","zvezde","zvezda_acc_Pl",258
"3227","zvezdama","zvezda_ins_Pl",122
"3228","zvezdama","zvezda_loc_Pl",31
"3229","zvuk","zvuk_nom_Sg",145
"3230","zvuka","zvuk_gen_Sg",86
"3231","zvuku","zvuk_dat_Sg",4
"3232","zvuk","zvuk_acc_Sg",63
"3233","zvukom","zvuk_ins_Sg",39
"3234","zvuku","zvuk_loc_Sg",27
"3235","zvuci","zvuk_nom_Pl",106
"3236","zvukova","zvuk_gen_Pl",36
"3237","zvucima","zvuk_dat_Pl",1
"3238","zvuke","zvuk_acc_Pl",126
"3239","zvucima","zvuk_ins_Pl",14
"3240","zvucima","zvuk_loc_Pl",5
