"","WordForm","LemmaCase","Frequency"
"2831","установама","установа_ins_Pl",6
"2832","установама","установа_loc_Pl",36
"2833","вал","вал_nom_Sg",112
"2834","вала","вал_gen_Sg",43
"2835","валу","вал_dat_Sg",14
"2836","вал","вал_acc_Sg",35
"2837","валом","вал_ins_Sg",35
"2838","валу","вал_loc_Sg",42
"2839","вали","вал_nom_Pl",125
"2840","валова","вал_gen_Pl",34
"2841","валима","вал_dat_Pl",2
"2842","вале","вал_acc_Pl",63
"2843","валовима","вал_ins_Pl",13
"2844","валовима","вал_loc_Pl",12
"2845","веће","веће_nom_Sg",46
"2846","већа","веће_gen_Sg",127
"2847","већу","веће_dat_Sg",5
"2848","веће","веће_acc_Sg",27
"2849","већем","веће_ins_Sg",4
"2850","већу","веће_loc_Sg",5
"2851","већа","веће_nom_Pl",9
"2852","већа","веће_gen_Pl",7
"2853","већима","веће_dat_Pl",1
"2854","већа","веће_acc_Pl",12
"2855","већима","веће_ins_Pl",1
"2856","већима","веће_loc_Pl",4
"2857","век","век_nom_Sg",41
"2858","века","век_gen_Sg",193
"2859","вијеку","век_dat_Sg",6
"2860","век","век_acc_Sg",49
"2861","веком","век_ins_Sg",12
"2862","веку","век_loc_Sg",40
"2863","векови","век_nom_Pl",37
"2864","векова","век_gen_Pl",73
"2865","вековима","век_dat_Pl",1
"2866","векове","век_acc_Pl",37
"2867","вековима","век_ins_Pl",37
"2868","вековима","век_loc_Pl",2
"2869","вест","вест_nom_Sg",40
"2870","вести","вест_gen_Sg",4
"2871","вјести","вест_dat_Sg",1
"2872","вест","вест_acc_Sg",42
"2873","вешћу","вест_ins_Sg",2
"2874","вести","вест_loc_Sg",9
"2875","вести","вест_nom_Pl",509
"2876","вести","вест_gen_Pl",25
"2877","вестима","вест_dat_Pl",3
"2878","вести","вест_acc_Pl",36
"2879","вијестима","вест_ins_Pl",3
"2880","вестима","вест_loc_Pl",11
"2881","ветар","ветар_nom_Sg",1010
"2882","ветра","ветар_gen_Sg",265
"2883","ветру","ветар_dat_Sg",60
"2884","ветар","ветар_acc_Sg",102
"2885","ветром","ветар_ins_Sg",160
"2886","ветру","ветар_loc_Sg",170
"2887","ветрови","ветар_nom_Pl",263
"2888","ветрова","ветар_gen_Pl",77
"2889","ветровима","ветар_dat_Pl",14
"2890","ветрове","ветар_acc_Pl",45
"2891","ветровима","ветар_ins_Pl",34
"2892","ветровима","ветар_loc_Pl",6
"2893","веза","веза_nom_Sg",32
"2894","везе","веза_gen_Sg",37
"2895","вези","веза_dat_Sg",5
"2896","везу","веза_acc_Sg",59
"2897","везом","веза_ins_Sg",2
"2898","вези","веза_loc_Sg",225
"2899","везе","веза_nom_Pl",35
"2900","веза","веза_gen_Pl",37
"2901","везама","веза_dat_Pl",1
"2902","везе","веза_acc_Pl",49
"2903","везама","веза_ins_Pl",2
"2904","везама","веза_loc_Pl",8
"2905","видик","видик_nom_Sg",89
"2906","видика","видик_gen_Sg",47
"2907","видику","видик_dat_Sg",5
"2908","видик","видик_acc_Sg",72
"2909","видиком","видик_ins_Sg",32
"2910","видику","видик_loc_Sg",28
"2911","видици","видик_nom_Pl",55
"2912","видика","видик_gen_Pl",38
"2913","видицима","видик_dat_Pl",3
"2914","видике","видик_acc_Pl",43
"2915","видицима","видик_ins_Pl",10
"2916","видицима","видик_loc_Pl",8
"2917","вихор","вихор_nom_Sg",79
"2918","вихора","вихор_gen_Sg",18
"2919","вихору","вихор_dat_Sg",6
"2920","вихор","вихор_acc_Sg",10
"2921","вихором","вихор_ins_Sg",5
"2922","вихору","вихор_loc_Sg",13
"2923","вихори","вихор_nom_Pl",26
"2924","вихора","вихор_gen_Pl",5
"2925","вихорима","вихор_dat_Pl",1
"2926","вихоре","вихор_acc_Pl",13
"2927","вихорима","вихор_ins_Pl",3
"2928","вихорима","вихор_loc_Pl",4
"2929","виноград","виноград_nom_Sg",29
"2930","винограда","виноград_gen_Sg",23
"2931","винограду","виноград_dat_Sg",2
"2932","виноград","виноград_acc_Sg",8
"2933","виноградом","виноград_ins_Sg",4
"2934","винограду","виноград_loc_Sg",17
"2935","виногради","виноград_nom_Pl",41
"2936","винограда","виноград_gen_Pl",39
"2937","виноградима","виноград_dat_Pl",1
"2938","винограде","виноград_acc_Pl",24
"2939","виноградима","виноград_ins_Pl",4
"2940","виноградима","виноград_loc_Pl",10
"2941","висина","висина_nom_Sg",24
"2942","висине","висина_gen_Sg",63
"2943","висини","висина_dat_Sg",2
"2944","висину","висина_acc_Sg",54
"2945","висином","висина_ins_Sg",10
"2946","висини","висина_loc_Sg",61
"2947","висине","висина_nom_Pl",24
"2948","висина","висина_gen_Pl",72
"2949","висинама","висина_dat_Pl",8
"2950","висине","висина_acc_Pl",68
"2951","висинама","висина_ins_Pl",7
"2952","висинама","висина_loc_Pl",15
"2953","власт","власт_nom_Sg",50
"2954","власти","власт_gen_Sg",140
"2955","власти","власт_dat_Sg",12
"2956","власт","власт_acc_Sg",54
"2957","влашћу","власт_ins_Sg",13
"2958","власти","власт_loc_Sg",21
"2959","власти","власт_nom_Pl",55
"2960","власти","власт_gen_Pl",53
"2961","властима","власт_dat_Pl",14
"2962","власти","власт_acc_Pl",7
"2963","властима","власт_ins_Pl",11
"2964","властима","власт_loc_Pl",1
"2965","вода","вода_nom_Sg",427
"2966","воде","вода_gen_Sg",433
"2967","води","вода_dat_Sg",31
"2968","воду","вода_acc_Sg",263
"2969","водом","вода_ins_Sg",160
"2970","води","вода_loc_Sg",292
"2971","воде","вода_nom_Pl",214
"2972","вода","вода_gen_Pl",155
"2973","водама","вода_dat_Pl",6
"2974","воде","вода_acc_Pl",101
"2975","водама","вода_ins_Pl",52
"2976","водама","вода_loc_Pl",38
"2977","воз","воз_nom_Sg",112
"2978","воза","воз_gen_Sg",53
"2979","возу","воз_dat_Sg",1
"2980","воз","воз_acc_Sg",40
"2981","возом","воз_ins_Sg",36
"2982","возу","воз_loc_Sg",28
"2983","возови","воз_nom_Pl",73
"2984","возова","воз_gen_Pl",19
"2985","возовима","воз_dat_Pl",2
"2986","возове","воз_acc_Pl",14
"2987","возовима","воз_ins_Pl",8
"2988","возовима","воз_loc_Pl",5
"2989","врат","врат_nom_Sg",20
"2990","врата","врат_gen_Sg",68
"2991","врату","врат_dat_Sg",1
"2992","врат","врат_acc_Sg",79
"2993","вратом","врат_ins_Sg",6
"2994","врату","врат_loc_Sg",52
"2995","вратови","врат_nom_Pl",7
"2996","вратова","врат_gen_Pl",8
"2997","вратовима","врат_dat_Pl",1
"2998","вратове","врат_acc_Pl",6
"2999","вратовима","врат_ins_Pl",2
"3000","вратовима","врат_loc_Pl",1
"3001","врба","врба_nom_Sg",20
"3002","врбе","врба_gen_Sg",16
"3003","врби","врба_dat_Sg",1
"3004","врбу","врба_acc_Sg",11
"3005","врбом","врба_ins_Sg",5
"3006","врби","врба_loc_Sg",2
"3007","врбе","врба_nom_Pl",55
"3008","врба","врба_gen_Pl",28
"3009","врбама","врба_dat_Pl",2
"3010","врбе","врба_acc_Pl",16
"3011","врбама","врба_ins_Pl",13
"3012","врбама","врба_loc_Pl",3
"3013","врх","врх_nom_Sg",32
"3014","врха","врх_gen_Sg",73
"3015","врху","врх_dat_Sg",9
"3016","врх","врх_acc_Sg",45
"3017","врхом","врх_ins_Sg",26
"3018","врху","врх_loc_Sg",85
"3019","врхови","врх_nom_Pl",25
"3020","врхова","врх_gen_Pl",29
"3021","врсима","врх_dat_Pl",2
"3022","врхове","врх_acc_Pl",35
"3023","врховима","врх_ins_Pl",12
"3024","врховима","врх_loc_Pl",14
"3025","врт","врт_nom_Sg",59
"3026","врта","врт_gen_Sg",35
"3027","врту","врт_dat_Sg",1
"3028","врт","врт_acc_Sg",50
"3029","вртом","врт_ins_Sg",19
"3030","врту","врт_loc_Sg",72
"3031","вртови","врт_nom_Pl",9
"3032","вртова","врт_gen_Pl",13
"3033","вртовима","врт_dat_Pl",1
"3034","вртове","врт_acc_Pl",13
"3035","вртовима","врт_ins_Pl",5
"3036","вртовима","врт_loc_Pl",9
"3037","њива","њива_nom_Sg",46
"3038","њиве","њива_gen_Sg",33
"3039","њиви","њива_dat_Sg",4
"3040","њиву","њива_acc_Sg",26
"3041","њивом","њива_ins_Sg",18
"3042","њиви","њива_loc_Sg",57
"3043","њиве","њива_nom_Pl",65
"3044","њива","њива_gen_Pl",144
"3045","њивама","њива_dat_Pl",2
"3046","њиве","њива_acc_Pl",105
"3047","њивама","њива_ins_Pl",11
"3048","њивама","њива_loc_Pl",40
"3049","задатак","задатак_nom_Sg",73
"3050","задатка","задатак_gen_Sg",33
"3051","задатку","задатак_dat_Sg",3
"3052","задатак","задатак_acc_Sg",74
"3053","задатком","задатак_ins_Sg",16
"3054","задатку","задатак_loc_Sg",3
"3055","задаци","задатак_nom_Pl",40
"3056","задатака","задатак_gen_Pl",68
"3057","задацима","задатак_dat_Pl",4
"3058","задатке","задатак_acc_Pl",71
"3059","задацима","задатак_ins_Pl",3
"3060","задацима","задатак_loc_Pl",19
"3061","загрљај","загрљај_nom_Sg",36
"3062","загрљаја","загрљај_gen_Sg",38
"3063","загрљају","загрљај_dat_Sg",4
"3064","загрљај","загрљај_acc_Sg",76
"3065","загрљајем","загрљај_ins_Sg",25
"3066","загрљају","загрљај_loc_Sg",60
"3067","загрљаји","загрљај_nom_Pl",13
"3068","загрљаја","загрљај_gen_Pl",23
"3069","загрљајима","загрљај_dat_Pl",2
"3070","загрљаје","загрљај_acc_Pl",15
"3071","загрљајима","загрљај_ins_Pl",2
"3072","загрљајима","загрљај_loc_Pl",4
"3073","захтев","захтев_nom_Sg",23
"3074","захтева","захтев_gen_Sg",19
"3075","захтеву","захтев_dat_Sg",4
"3076","захтев","захтев_acc_Sg",56
"3077","захтевом","захтев_ins_Sg",5
"3078","захтеву","захтев_loc_Sg",7
"3079","захтеви","захтев_nom_Pl",24
"3080","захтева","захтев_gen_Pl",30
"3081","захтевима","захтев_dat_Pl",10
"3082","захтеве","захтев_acc_Pl",29
"3083","захтевима","захтев_ins_Pl",5
"3084","захтевима","захтев_loc_Pl",13
"3085","закон","закон_nom_Sg",88
"3086","закона","закон_gen_Sg",144
"3087","закону","закон_dat_Sg",4
"3088","закон","закон_acc_Sg",40
"3089","законом","закон_ins_Sg",22
"3090","закону","закон_loc_Sg",38
"3091","закони","закон_nom_Pl",20
"3092","закона","закон_gen_Pl",26
"3093","законима","закон_dat_Pl",7
"3094","законе","закон_acc_Pl",23
"3095","законима","закон_ins_Pl",6
"3096","законима","закон_loc_Pl",13
"3097","занос","занос_nom_Sg",73
"3098","заноса","занос_gen_Sg",51
"3099","заносу","занос_dat_Sg",2
"3100","занос","занос_acc_Sg",49
"3101","заносом","занос_ins_Sg",22
"3102","заносу","занос_loc_Sg",24
"3103","заноси","занос_nom_Pl",12
"3104","заноса","занос_gen_Pl",13
"3105","заносима","занос_dat_Pl",1
"3106","заносе","занос_acc_Pl",24
"3107","заносима","занос_ins_Pl",2
"3108","заносима","занос_loc_Pl",4
"3109","завод","завод_nom_Sg",31
"3110","завода","завод_gen_Sg",47
"3111","заводу","завод_dat_Sg",13
"3112","завод","завод_acc_Sg",17
"3113","заводом","завод_ins_Sg",2
"3114","заводу","завод_loc_Sg",10
"3115","заводи","завод_nom_Pl",8
"3116","завода","завод_gen_Pl",9
"3117","заводима","завод_dat_Pl",1
"3118","заводе","завод_acc_Pl",4
"3119","заводима","завод_ins_Pl",3
"3120","заводима","завод_loc_Pl",10
"3121","земља","земља_nom_Sg",823
"3122","земље","земља_gen_Sg",978
"3123","земљи","земља_dat_Sg",211
"3124","земљу","земља_acc_Sg",716
"3125","земљом","земља_ins_Sg",205
"3126","земљи","земља_loc_Sg",494
"3127","земље","земља_nom_Pl",42
"3128","земаља","земља_gen_Pl",150
"3129","земљама","земља_dat_Pl",17
"3130","земље","земља_acc_Pl",58
"3131","земљама","земља_ins_Pl",19
"3132","земљама","земља_loc_Pl",60
"3133","земља","земљаТ_nom_Sg",42
"3134","земље","земљаТ_gen_Sg",152
"3135","земљи","земљаТ_dat_Sg",11
"3136","земљу","земљаТ_acc_Sg",63
"3137","земљом","земљаТ_ins_Sg",6
"3138","земљи","земљаТ_loc_Sg",122
"3139","земље","земљаТ_nom_Pl",94
"3140","земаља","земљаТ_gen_Pl",199
"3141","земљама","земљаТ_dat_Pl",30
"3142","земље","земљаТ_acc_Pl",52
"3143","земљама","земљаТ_ins_Pl",30
"3144","земљама","земљаТ_loc_Pl",46
"3145","зјена","зена_nom_Sg",13
"3146","зене","зена_gen_Sg",17
"3147","зени","зена_dat_Sg",3
"3148","зјену","зена_acc_Sg",6
"3149","зеном","зена_ins_Sg",5
"3150","зјени","зена_loc_Sg",12
"3151","зене","зена_nom_Pl",75
"3152","зјена","зена_gen_Pl",34
"3153","зенама","зена_dat_Pl",2
"3154","зјене","зена_acc_Pl",60
"3155","зјенама","зена_ins_Pl",9
"3156","зјенама","зена_loc_Pl",21
"3157","зеница","зеница_nom_Sg",12
"3158","зјенице","зеница_gen_Sg",4
"3159","зеници","зеница_dat_Sg",2
"3160","зеницу","зеница_acc_Sg",11
"3161","зеницом","зеница_ins_Sg",4
"3162","зеници","зеница_loc_Sg",15
"3163","зенице","зеница_nom_Pl",30
"3164","зеница","зеница_gen_Pl",42
"3165","зеницама","зеница_dat_Pl",1
"3166","зенице","зеница_acc_Pl",32
"3167","зјеницама","зеница_ins_Pl",3
"3168","зеницама","зеница_loc_Pl",11
"3169","зид","зид_nom_Sg",79
"3170","зида","зид_gen_Sg",165
"3171","зиду","зид_dat_Sg",10
"3172","зид","зид_acc_Sg",105
"3173","зидом","зид_ins_Sg",52
"3174","зиду","зид_loc_Sg",125
"3175","зидови","зид_nom_Pl",84
"3176","зидова","зид_gen_Pl",96
"3177","зидовима","зид_dat_Pl",2
"3178","зидове","зид_acc_Pl",78
"3179","зидовима","зид_ins_Pl",23
"3180","зидовима","зид_loc_Pl",38
"3181","знак","знак_nom_Sg",68
"3182","знака","знак_gen_Sg",20
"3183","знаку","знак_dat_Sg",2
"3184","знак","знак_acc_Sg",71
"3185","знаком","знак_ins_Sg",9
"3186","знаку","знак_loc_Sg",23
"3187","знаци","знак_nom_Pl",32
"3188","знакова","знак_gen_Pl",11
"3189","знацима","знак_dat_Pl",3
"3190","знаке","знак_acc_Pl",18
"3191","знацима","знак_ins_Pl",5
"3192","знацима","знак_loc_Pl",3
"3193","зора","зора_nom_Sg",325
"3194","зоре","зора_gen_Sg",327
"3195","зори","зора_dat_Sg",52
"3196","зору","зора_acc_Sg",261
"3197","зором","зора_ins_Sg",76
"3198","зори","зора_loc_Sg",57
"3199","зоре","зора_nom_Pl",106
"3200","зора","зора_gen_Pl",97
"3201","зорама","зора_dat_Pl",5
"3202","зоре","зора_acc_Pl",64
"3203","зорама","зора_ins_Pl",12
"3204","зорама","зора_loc_Pl",8
"3205","зрак","зрак_nom_Sg",130
"3206","зрака","зрак_gen_Sg",74
"3207","зраку","зрак_dat_Sg",3
"3208","зрак","зрак_acc_Sg",56
"3209","зраком","зрак_ins_Sg",37
"3210","зраку","зрак_loc_Sg",71
"3211","зраци","зрак_nom_Pl",60
"3212","зракова","зрак_gen_Pl",17
"3213","зрацима","зрак_dat_Pl",2
"3214","зраке","зрак_acc_Pl",29
"3215","зрацима","зрак_ins_Pl",18
"3216","зрацима","зрак_loc_Pl",8
"3217","звезда","звезда_nom_Sg",258
"3218","звезде","звезда_gen_Sg",70
"3219","звезди","звезда_dat_Sg",19
"3220","звезду","звезда_acc_Sg",66
"3221","звездом","звезда_ins_Sg",67
"3222","звезди","звезда_loc_Sg",16
"3223","звезде","звезда_nom_Pl",487
"3224","звезда","звезда_gen_Pl",397
"3225","звездама","звезда_dat_Pl",20
"3226","звезде","звезда_acc_Pl",258
"3227","звездама","звезда_ins_Pl",122
"3228","звездама","звезда_loc_Pl",31
"3229","звук","звук_nom_Sg",145
"3230","звука","звук_gen_Sg",86
"3231","звуку","звук_dat_Sg",4
"3232","звук","звук_acc_Sg",63
"3233","звуком","звук_ins_Sg",39
"3234","звуку","звук_loc_Sg",27
"3235","звуци","звук_nom_Pl",106
"3236","звукова","звук_gen_Pl",36
"3237","звуцима","звук_dat_Pl",1
"3238","звуке","звук_acc_Pl",126
"3239","звуцима","звук_ins_Pl",14
"3240","звуцима","звук_loc_Pl",5
